LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Alaska,5 to 11,1993,Number,76135
State,Alaska,0 to 4,1994,Number,54170
State,Alaska,5 to 11,1994,Number,76259
State,Alaska,12 to 14,1994,Number,30161
State,Alaska,15 to 17,1994,Number,26849
State,Alaska,0 to 4,1993,Number,56088
State,Alaska,Total less than 18,1994,Number,187439
State,Alaska,Total less than 18,1994,Percent,1
State,Alaska,15 to 17,1994,Percent,0.14
State,Alaska,12 to 14,1994,Percent,0.16
State,Alaska,5 to 11,1994,Percent,0.41
State,Alaska,0 to 4,1995,Percent,0.28
State,Alaska,0 to 4,1994,Percent,0.29
State,Alaska,12 to 14,1995,Percent,0.17
State,Alaska,5 to 11,1995,Percent,0.41
State,Alaska,15 to 17,1995,Percent,0.15
State,Alaska,Total less than 18,1995,Percent,1
State,Alaska,Total less than 18,1995,Number,184990
State,Alaska,15 to 17,1995,Number,27676
State,Alaska,5 to 11,1995,Number,75686
State,Alaska,12 to 14,1995,Number,30541
State,Alaska,0 to 4,1996,Number,49444
State,Alaska,5 to 11,1996,Number,75925
State,Alaska,12 to 14,1996,Number,31103
State,Alaska,15 to 17,1996,Number,28888
State,Alaska,0 to 4,1995,Number,51087
State,Alaska,Total less than 18,1996,Percent,1
State,Alaska,15 to 17,1996,Percent,0.16
State,Alaska,12 to 14,1996,Percent,0.17
State,Alaska,5 to 11,1996,Percent,0.41
State,Alaska,0 to 4,1997,Percent,0.26
State,Alaska,0 to 4,1996,Percent,0.27
State,Alaska,12 to 14,1997,Percent,0.17
State,Alaska,5 to 11,1997,Percent,0.41
State,Alaska,15 to 17,1997,Percent,0.16
State,Alaska,Total less than 18,1997,Percent,1
State,Alaska,Total less than 18,1996,Number,185360
State,Alaska,Total less than 18,1997,Number,188280
State,Alaska,15 to 17,1997,Number,30371
State,Alaska,5 to 11,1997,Number,76998
State,Alaska,12 to 14,1997,Number,32088
State,Alaska,0 to 4,1998,Number,49005
State,Alaska,5 to 11,1998,Number,78481
State,Alaska,12 to 14,1998,Number,33304
State,Alaska,15 to 17,1998,Number,31846
State,Alaska,0 to 4,1997,Number,48823
State,Alaska,Total less than 18,1998,Number,192636
State,Alaska,Total less than 18,1999,Percent,1
State,Alaska,Total less than 18,1998,Percent,1
State,Alaska,15 to 17,1998,Percent,0.17
State,Alaska,12 to 14,1998,Percent,0.17
State,Alaska,5 to 11,1998,Percent,0.41
State,Alaska,0 to 4,1998,Percent,0.25
State,Alaska,0 to 4,1999,Percent,0.25
State,Alaska,5 to 11,1999,Percent,0.4
State,Alaska,12 to 14,1999,Percent,0.18
State,Alaska,15 to 17,1999,Percent,0.17
State,Alaska,Total less than 18,1999,Number,191422
State,Alaska,12 to 14,1999,Number,33566
State,Alaska,15 to 17,1999,Number,32428
State,Alaska,Total less than 18,2000,Number,190615
State,Alaska,0 to 4,2000,Number,47528
State,Alaska,5 to 11,2000,Number,76487
State,Alaska,12 to 14,2000,Number,33813
State,Alaska,15 to 17,2000,Number,32787
State,Alaska,0 to 4,1999,Number,47936
State,Alaska,5 to 11,1999,Number,77492
State,Alaska,Total less than 18,2000,Percent,1
State,Alaska,0 to 4,2000,Percent,0.25
State,Alaska,5 to 11,2000,Percent,0.4
State,Alaska,12 to 14,2000,Percent,0.18
State,Alaska,15 to 17,2000,Percent,0.17
State,Alaska,Total less than 18,2001,Percent,1
State,Alaska,0 to 4,2001,Percent,0.25
State,Alaska,5 to 11,2001,Percent,0.4
State,Alaska,12 to 14,2001,Percent,0.18
State,Alaska,15 to 17,2001,Percent,0.18
State,Alaska,Total less than 18,2002,Number,188482
State,Alaska,0 to 4,2002,Number,47437
State,Alaska,5 to 11,2002,Number,72963
State,Alaska,12 to 14,2002,Number,34432
State,Alaska,15 to 17,2002,Number,33650
State,Alaska,Total less than 18,2001,Number,188771
State,Alaska,0 to 4,2001,Number,47176
State,Alaska,5 to 11,2001,Number,74781
State,Alaska,12 to 14,2001,Number,33608
State,Alaska,15 to 17,2001,Number,33206
State,Alaska,Total less than 18,2002,Percent,1
State,Alaska,0 to 4,2002,Percent,0.25
State,Alaska,5 to 11,2002,Percent,0.39
State,Alaska,12 to 14,2002,Percent,0.18
State,Alaska,15 to 17,2002,Percent,0.18
State,Alaska,Total less than 18,2003,Percent,1
State,Alaska,0 to 4,2003,Percent,0.25
State,Alaska,5 to 11,2003,Percent,0.38
State,Alaska,12 to 14,2003,Percent,0.19
State,Alaska,15 to 17,2003,Percent,0.18
State,Alaska,Total less than 18,2004,Number,186335
State,Alaska,0 to 4,2004,Number,48257
State,Alaska,5 to 11,2004,Number,69596
State,Alaska,12 to 14,2004,Number,34852
State,Alaska,15 to 17,2004,Number,33630
State,Alaska,Total less than 18,2003,Number,186843
State,Alaska,0 to 4,2003,Number,47610
State,Alaska,5 to 11,2003,Number,70992
State,Alaska,12 to 14,2003,Number,34685
State,Alaska,15 to 17,2003,Number,33556
State,Alaska,Total less than 18,2005,Percent,1
State,Alaska,0 to 4,2005,Percent,0.26
State,Alaska,5 to 11,2005,Percent,0.37
State,Alaska,12 to 14,2005,Percent,0.18
State,Alaska,15 to 17,2005,Percent,0.19
State,Alaska,Total less than 18,2004,Percent,1
State,Alaska,0 to 4,2004,Percent,0.26
State,Alaska,5 to 11,2004,Percent,0.37
State,Alaska,12 to 14,2004,Percent,0.19
State,Alaska,15 to 17,2004,Percent,0.18
State,Alaska,Total less than 18,2005,Number,185304
State,Alaska,0 to 4,2005,Number,48929
State,Alaska,5 to 11,2005,Number,68467
State,Alaska,12 to 14,2005,Number,33618
State,Alaska,15 to 17,2005,Number,34290
State,Alaska,Total less than 18,2006,Number,185580
State,Alaska,0 to 4,2006,Number,49441
State,Alaska,5 to 11,2006,Number,68856
State,Alaska,12 to 14,2006,Number,32451
State,Alaska,15 to 17,2006,Number,34832
State,Alaska,Total less than 18,2006,Percent,1
State,Alaska,0 to 4,2006,Percent,0.27
State,Alaska,5 to 11,2006,Percent,0.37
State,Alaska,12 to 14,2006,Percent,0.17
State,Alaska,15 to 17,2006,Percent,0.19
State,Alaska,Total less than 18,2007,Percent,1
State,Alaska,0 to 4,2007,Percent,0.27
State,Alaska,5 to 11,2007,Percent,0.37
State,Alaska,12 to 14,2007,Percent,0.17
State,Alaska,15 to 17,2007,Percent,0.19
State,Alaska,Total less than 18,2008,Number,183124
State,Alaska,0 to 4,2008,Number,51119
State,Alaska,5 to 11,2008,Number,68489
State,Alaska,12 to 14,2008,Number,30526
State,Alaska,15 to 17,2008,Number,32990
State,Alaska,Total less than 18,2007,Number,184344
State,Alaska,0 to 4,2007,Number,50219
State,Alaska,5 to 11,2007,Number,68353
State,Alaska,12 to 14,2007,Number,31352
State,Alaska,15 to 17,2007,Number,34420
State,Alaska,Total less than 18,2013,Percent,1
State,Alaska,5 to 11,2013,Percent,0.38
State,Alaska,Total less than 18,2008,Percent,1
State,Alaska,0 to 4,2008,Percent,0.28
State,Alaska,5 to 11,2008,Percent,0.37
State,Alaska,12 to 14,2008,Percent,0.17
State,Alaska,15 to 17,2008,Percent,0.18
State,Alaska,15 to 17,2013,Percent,0.16
State,Alaska,0 to 4,2013,Percent,0.29
State,Alaska,12 to 14,2013,Percent,0.16
State,Alaska,0 to 4,2013,Number,55261
State,Alaska,12 to 14,2013,Number,30572
State,Alaska,15 to 17,2013,Number,30034
State,Alaska,Total less than 18,2013,Number,187933
State,Alaska,5 to 11,2013,Number,72066
State,Alaska,Total less than 18,2009,Number,186351
State,Alaska,0 to 4,2009,Number,53122
State,Alaska,5 to 11,2009,Number,70529
State,Alaska,12 to 14,2009,Number,30388
State,Alaska,15 to 17,2009,Number,32312
State,Alaska,Total less than 18,2009,Percent,1
State,Alaska,0 to 4,2009,Percent,0.29
State,Alaska,5 to 11,2009,Percent,0.38
State,Alaska,12 to 14,2009,Percent,0.16
State,Alaska,15 to 17,2009,Percent,0.17
State,Alaska,Total less than 18,2010,Percent,1
State,Alaska,15 to 17,2010,Percent,0.17
State,Alaska,5 to 11,2010,Percent,0.38
State,Alaska,12 to 14,2010,Percent,0.16
State,Alaska,0 to 4,2010,Percent,0.29
State,Alaska,0 to 4,2010,Number,54408
State,Alaska,12 to 14,2010,Number,30240
State,Alaska,15 to 17,2010,Number,31615
State,Alaska,5 to 11,2010,Number,71761
State,Alaska,Total less than 18,2010,Number,188024
State,Alaska,0 to 4,2015,Number,55022
State,Alaska,12 to 14,2015,Number,29460
State,Alaska,15 to 17,2015,Number,29745
State,Alaska,Total less than 18,2015,Number,185759
State,Alaska,5 to 11,2015,Number,71532
State,Alaska,5 to 11,2015,Percent,0.39
State,Alaska,15 to 17,2015,Percent,0.16
State,Alaska,Total less than 18,2015,Percent,1
State,Alaska,12 to 14,2015,Percent,0.16
State,Alaska,Total less than 18,2011,Percent,1
State,Alaska,0 to 4,2015,Percent,0.3
State,Alaska,5 to 11,2011,Percent,0.38
State,Alaska,15 to 17,2011,Percent,0.16
State,Alaska,12 to 14,2011,Percent,0.16
State,Alaska,0 to 4,2011,Percent,0.29
State,Alaska,0 to 4,2011,Number,55339
State,Alaska,12 to 14,2011,Number,30269
State,Alaska,15 to 17,2011,Number,31017
State,Alaska,5 to 11,2011,Number,71963
State,Alaska,Total less than 18,2011,Number,188588
State,Alaska,0 to 4,2012,Number,55104
State,Alaska,12 to 14,2012,Number,30655
State,Alaska,15 to 17,2012,Number,30567
State,Alaska,Total less than 18,2012,Number,188353
State,Alaska,5 to 11,2012,Number,72027
State,Alaska,5 to 11,2012,Percent,0.38
State,Alaska,12 to 14,2012,Percent,0.16
State,Alaska,15 to 17,2012,Percent,0.16
State,Alaska,0 to 4,2012,Percent,0.29
State,Alaska,Total less than 18,2014,Percent,1
State,Alaska,5 to 11,2014,Percent,0.38
State,Alaska,Total less than 18,2012,Percent,1
State,Alaska,15 to 17,2014,Percent,0.16
State,Alaska,12 to 14,2014,Percent,0.16
State,Alaska,0 to 4,2014,Percent,0.3
State,Alaska,0 to 4,2014,Number,55245
State,Alaska,12 to 14,2014,Number,29999
State,Alaska,15 to 17,2014,Number,29754
State,Alaska,5 to 11,2014,Number,71616
State,Alaska,Total less than 18,2014,Number,186614
State,Alaska,0 to 4,2016,Number,54664
State,Alaska,12 to 14,2016,Number,29425
State,Alaska,15 to 17,2016,Number,29797
State,Alaska,5 to 11,2016,Number,72438
State,Alaska,Total less than 18,2016,Number,186324
State,Alaska,Total less than 18,2016,Percent,1
State,Alaska,5 to 11,2016,Percent,0.39
State,Alaska,15 to 17,2016,Percent,0.16
State,Alaska,0 to 4,2016,Percent,0.29
State,Alaska,12 to 14,2016,Percent,0.16
State,Alaska,Total less than 18,2017,Percent,1
State,Alaska,5 to 11,2017,Percent,0.39
State,Alaska,15 to 17,2017,Percent,0.16
State,Alaska,12 to 14,2017,Percent,0.16
State,Alaska,0 to 4,2017,Percent,0.29
State,Alaska,0 to 4,2017,Number,54083
State,Alaska,12 to 14,2017,Number,29386
State,Alaska,15 to 17,2017,Number,29310
State,Alaska,5 to 11,2017,Number,72149
State,Alaska,Total less than 18,2017,Number,184928
State,Arizona,Total less than 18,2017,Number,1633490
State,Arizona,5 to 11,2017,Number,640378
State,Arizona,15 to 17,2017,Number,279166
State,Arizona,12 to 14,2017,Number,276684
State,Arizona,0 to 4,2017,Number,437262
State,Arizona,0 to 4,2017,Percent,0.27
State,Arizona,12 to 14,2017,Percent,0.17
State,Arizona,15 to 17,2017,Percent,0.17
State,Arizona,Total less than 18,2017,Percent,1
State,Arizona,5 to 11,2017,Percent,0.39
State,Arizona,12 to 14,2016,Percent,0.17
State,Arizona,0 to 4,2016,Percent,0.27
State,Arizona,15 to 17,2016,Percent,0.17
State,Arizona,5 to 11,2016,Percent,0.39
State,Arizona,Total less than 18,2016,Percent,1
State,Arizona,Total less than 18,2016,Number,1628054
State,Arizona,5 to 11,2016,Number,640914
State,Arizona,15 to 17,2016,Number,278595
State,Arizona,12 to 14,2016,Number,272756
State,Arizona,0 to 4,2016,Number,435789
State,Arizona,Total less than 18,2014,Number,1617569
State,Arizona,5 to 11,2014,Number,639350
State,Arizona,15 to 17,2014,Number,270866
State,Arizona,12 to 14,2014,Number,274041
State,Arizona,0 to 4,2014,Number,433312
State,Arizona,0 to 4,2014,Percent,0.27
State,Arizona,12 to 14,2014,Percent,0.17
State,Arizona,15 to 17,2014,Percent,0.17
State,Arizona,Total less than 18,2012,Percent,1
State,Arizona,5 to 11,2014,Percent,0.4
State,Arizona,0 to 4,2012,Percent,0.27
State,Arizona,Total less than 18,2014,Percent,1
State,Arizona,15 to 17,2012,Percent,0.17
State,Arizona,12 to 14,2012,Percent,0.17
State,Arizona,5 to 11,2012,Percent,0.39
State,Arizona,5 to 11,2012,Number,635194
State,Arizona,Total less than 18,2012,Number,1613477
State,Arizona,15 to 17,2012,Number,268385
State,Arizona,12 to 14,2012,Number,271481
State,Arizona,0 to 4,2012,Number,438417
State,Arizona,Total less than 18,2011,Number,1613833
State,Arizona,5 to 11,2011,Number,632737
State,Arizona,15 to 17,2011,Number,268549
State,Arizona,12 to 14,2011,Number,267677
State,Arizona,0 to 4,2011,Number,444870
State,Arizona,0 to 4,2011,Percent,0.28
State,Arizona,12 to 14,2011,Percent,0.17
State,Arizona,5 to 11,2011,Percent,0.39
State,Arizona,15 to 17,2011,Percent,0.17
State,Arizona,0 to 4,2015,Percent,0.27
State,Arizona,Total less than 18,2011,Percent,1
State,Arizona,12 to 14,2015,Percent,0.17
State,Arizona,Total less than 18,2015,Percent,1
State,Arizona,15 to 17,2015,Percent,0.17
State,Arizona,5 to 11,2015,Percent,0.39
State,Arizona,5 to 11,2015,Number,639940
State,Arizona,Total less than 18,2015,Number,1621458
State,Arizona,15 to 17,2015,Number,275145
State,Arizona,12 to 14,2015,Number,271711
State,Arizona,0 to 4,2015,Number,434662
State,Arizona,Total less than 18,2010,Number,1626112
State,Arizona,5 to 11,2010,Number,635108
State,Arizona,15 to 17,2010,Number,270643
State,Arizona,12 to 14,2010,Number,267011
State,Arizona,0 to 4,2010,Number,453350
State,Arizona,12 to 14,2010,Percent,0.16
State,Arizona,0 to 4,2010,Percent,0.28
State,Arizona,5 to 11,2010,Percent,0.39
State,Arizona,15 to 17,2010,Percent,0.17
State,Arizona,Total less than 18,2010,Percent,1
State,Arizona,Total less than 18,2009,Percent,1
State,Arizona,0 to 4,2009,Percent,0.28
State,Arizona,5 to 11,2009,Percent,0.38
State,Arizona,12 to 14,2009,Percent,0.16
State,Arizona,15 to 17,2009,Percent,0.17
State,Arizona,5 to 11,2013,Number,637212
State,Arizona,Total less than 18,2009,Number,1627343
State,Arizona,0 to 4,2009,Number,463418
State,Arizona,5 to 11,2009,Number,625418
State,Arizona,12 to 14,2009,Number,267543
State,Arizona,15 to 17,2009,Number,270964
State,Arizona,Total less than 18,2013,Number,1613304
State,Arizona,15 to 17,2013,Number,268558
State,Arizona,12 to 14,2013,Number,273889
State,Arizona,0 to 4,2013,Number,433645
State,Arizona,12 to 14,2013,Percent,0.17
State,Arizona,0 to 4,2013,Percent,0.27
State,Arizona,15 to 17,2013,Percent,0.17
State,Arizona,Total less than 18,2008,Percent,1
State,Arizona,0 to 4,2008,Percent,0.29
State,Arizona,5 to 11,2008,Percent,0.38
State,Arizona,12 to 14,2008,Percent,0.16
State,Arizona,15 to 17,2008,Percent,0.17
State,Arizona,5 to 11,2013,Percent,0.39
State,Arizona,Total less than 18,2013,Percent,1
State,Arizona,Total less than 18,2007,Number,1607895
State,Arizona,0 to 4,2007,Number,469680
State,Arizona,5 to 11,2007,Number,603034
State,Arizona,12 to 14,2007,Number,264125
State,Arizona,15 to 17,2007,Number,271056
State,Arizona,Total less than 18,2008,Number,1628651
State,Arizona,0 to 4,2008,Number,473811
State,Arizona,5 to 11,2008,Number,616765
State,Arizona,12 to 14,2008,Number,266107
State,Arizona,15 to 17,2008,Number,271968
State,Arizona,Total less than 18,2007,Percent,1
State,Arizona,0 to 4,2007,Percent,0.29
State,Arizona,5 to 11,2007,Percent,0.38
State,Arizona,12 to 14,2007,Percent,0.16
State,Arizona,15 to 17,2007,Percent,0.17
State,Arizona,Total less than 18,2006,Percent,1
State,Arizona,0 to 4,2006,Percent,0.29
State,Arizona,5 to 11,2006,Percent,0.37
State,Arizona,12 to 14,2006,Percent,0.17
State,Arizona,15 to 17,2006,Percent,0.17
State,Arizona,Total less than 18,2006,Number,1574867
State,Arizona,0 to 4,2006,Number,459747
State,Arizona,5 to 11,2006,Number,589693
State,Arizona,12 to 14,2006,Number,260546
State,Arizona,15 to 17,2006,Number,264881
State,Arizona,Total less than 18,2005,Number,1529168
State,Arizona,0 to 4,2005,Number,447107
State,Arizona,5 to 11,2005,Number,570168
State,Arizona,12 to 14,2005,Number,256954
State,Arizona,15 to 17,2005,Number,254939
State,Arizona,Total less than 18,2004,Percent,1
State,Arizona,0 to 4,2004,Percent,0.29
State,Arizona,5 to 11,2004,Percent,0.38
State,Arizona,12 to 14,2004,Percent,0.17
State,Arizona,15 to 17,2004,Percent,0.16
State,Arizona,Total less than 18,2005,Percent,1
State,Arizona,0 to 4,2005,Percent,0.29
State,Arizona,5 to 11,2005,Percent,0.37
State,Arizona,12 to 14,2005,Percent,0.17
State,Arizona,15 to 17,2005,Percent,0.17
State,Arizona,Total less than 18,2003,Number,1453671
State,Arizona,0 to 4,2003,Number,416609
State,Arizona,5 to 11,2003,Number,552970
State,Arizona,12 to 14,2003,Number,247573
State,Arizona,15 to 17,2003,Number,236519
State,Arizona,Total less than 18,2004,Number,1484454
State,Arizona,0 to 4,2004,Number,430031
State,Arizona,5 to 11,2004,Number,557940
State,Arizona,12 to 14,2004,Number,253472
State,Arizona,15 to 17,2004,Number,243011
State,Arizona,Total less than 18,2003,Percent,1
State,Arizona,0 to 4,2003,Percent,0.29
State,Arizona,5 to 11,2003,Percent,0.38
